CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,NumProducts,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST0945,38,Female,0,0,0,59,Month-to-Month,1,Credit Card,Fiber Optic,1,0,1,9,79.17,4388.02,1
CUST0946,45,Male,0,0,0,51,Month-to-Month,0,Bank Transfer,No,0,0,2,1,90.26,4212.34,0
CUST0947,21,Female,0,1,1,54,Two Year,1,Bank Transfer,No,1,1,2,2,43.74,2065.91,0
CUST0948,33,Male,0,1,1,24,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,3,3,71.24,1483.2,0
CUST0949,39,Female,0,0,1,25,One Year,1,Mailed Check,No,1,1,1,8,30.42,708.79,1
CUST0950,29,Female,0,0,1,71,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,3,2,58.45,4089.2,1
CUST0951,33,Male,0,1,0,52,Month-to-Month,1,Credit Card,No,0,0,2,6,68.77,3224.13,0
CUST0952,68,Female,0,1,0,70,One Year,1,Bank Transfer,Fiber Optic,0,0,4,2,85.22,5726.49,0
CUST0953,57,Male,0,1,1,33,Month-to-Month,1,Credit Card,DSL,1,0,2,6,115.05,3602.26,1
CUST0954,55,Male,0,1,1,49,Month-to-Month,1,Mailed Check,DSL,1,0,3,6,80.07,3883.15,0
CUST0955,59,Female,0,1,0,29,Two Year,0,Credit Card,DSL,1,1,4,8,94.36,2662.96,0
CUST0956,54,Female,0,0,0,63,Month-to-Month,1,Credit Card,Fiber Optic,0,0,3,1,70.63,4160.42,1
CUST0957,46,Male,0,0,1,22,Two Year,1,Bank Transfer,DSL,0,0,3,5,83.41,1740.62,0
CUST0958,35,Male,0,1,0,26,Two Year,1,Bank Transfer,Fiber Optic,0,1,1,8,27.09,693.6,1
CUST0959,27,Female,0,1,0,28,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,4,1,45.44,1157.72,0
CUST0960,59,Female,1,0,0,49,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,2,1,56.19,2475.28,0
CUST0961,56,Female,0,1,0,71,One Year,1,Mailed Check,DSL,1,1,3,4,67.25,4066.28,0
CUST0962,35,Male,0,1,0,49,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,2,9,24.56,1172.13,0
CUST0963,18,Female,0,0,1,20,Month-to-Month,0,Electronic Check,Fiber Optic,0,0,1,9,34.0,659.7,0
CUST0964,56,Male,0,0,0,63,One Year,1,Electronic Check,Fiber Optic,0,0,1,9,47.68,2600.33,0
CUST0965,38,Female,0,0,0,61,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,4,7,117.15,6692.57,1
CUST0966,18,Male,0,0,0,49,Two Year,0,Credit Card,DSL,1,0,1,8,53.13,2394.05,0
CUST0967,32,Male,1,1,1,71,Month-to-Month,1,Electronic Check,No,1,1,1,1,68.2,4202.09,0
CUST0968,21,Female,0,0,1,1,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,2,4,39.61,39.49,1
CUST0969,37,Male,0,1,1,13,Month-to-Month,1,Bank Transfer,No,1,1,1,6,81.08,929.88,0
CUST0970,27,Male,0,1,1,51,Two Year,1,Electronic Check,DSL,0,0,1,5,48.07,2108.56,1
CUST0971,40,Male,0,1,0,56,One Year,0,Credit Card,DSL,0,0,3,5,40.7,2140.69,0
CUST0972,58,Male,0,1,0,62,Two Year,1,Mailed Check,DSL,1,1,1,6,71.66,4268.89,0
CUST0973,51,Male,0,0,0,32,Month-to-Month,1,Credit Card,No,1,0,3,2,20.55,562.16,1
CUST0974,63,Female,0,1,0,30,Month-to-Month,0,Credit Card,Fiber Optic,0,0,1,2,20.77,591.2,0
CUST0975,65,Female,0,1,1,29,Month-to-Month,0,Mailed Check,DSL,0,1,1,9,41.91,1130.12,0
CUST0976,50,Male,1,1,0,49,Month-to-Month,1,Mailed Check,DSL,0,0,4,8,23.67,1003.82,1
CUST0977,51,Female,0,0,1,45,One Year,1,Mailed Check,DSL,0,0,4,7,30.8,1213.97,0
CUST0978,56,Male,0,0,0,30,One Year,1,Bank Transfer,No,1,1,3,4,53.89,1511.93,0
CUST0979,27,Male,0,0,0,16,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,1,5,100.26,1434.85,1
CUST0980,71,Female,0,0,0,40,Two Year,0,Mailed Check,DSL,0,0,2,9,77.2,3059.43,1
CUST0981,37,Male,1,0,0,19,Month-to-Month,0,Credit Card,DSL,0,0,4,0,71.27,1317.31,1
CUST0982,18,Male,0,1,0,18,Two Year,0,Credit Card,Fiber Optic,0,1,2,9,49.35,886.11,1
CUST0983,30,Male,0,0,0,1,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,4,0,113.18,100.61,0
CUST0984,18,Female,0,1,0,47,Month-to-Month,0,Credit Card,DSL,0,0,4,3,59.7,2793.16,0
CUST0985,22,Female,0,0,0,66,Month-to-Month,1,Mailed Check,No,1,1,1,1,28.71,1733.2,0
CUST0986,33,Male,0,1,0,38,Month-to-Month,1,Bank Transfer,DSL,0,1,4,6,81.71,2801.09,1
CUST0987,32,Male,0,0,0,51,One Year,1,Credit Card,No,1,0,2,1,31.38,1372.41,0
CUST0988,66,Male,1,1,0,63,Month-to-Month,1,Credit Card,Fiber Optic,1,1,4,9,54.52,2946.73,0
CUST0989,45,Male,0,0,0,4,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,3,1,70.74,269.89,1
CUST0990,48,Male,0,1,0,1,One Year,0,Credit Card,Fiber Optic,1,1,1,4,107.42,98.69,0
CUST0991,40,Female,0,1,0,8,One Year,0,Credit Card,Fiber Optic,1,0,1,3,69.35,490.43,0
CUST0992,65,Female,0,1,0,29,Two Year,0,Mailed Check,Fiber Optic,1,0,3,7,90.23,2465.15,0
CUST0993,62,Female,0,1,0,55,Month-to-Month,1,Credit Card,Fiber Optic,0,1,3,3,119.28,5825.17,1
CUST0994,60,Female,0,1,0,3,One Year,0,Bank Transfer,DSL,0,0,3,5,33.15,93.15,0
CUST0995,34,Male,0,1,0,32,One Year,1,Electronic Check,DSL,0,0,4,4,47.47,1373.03,1
CUST0996,66,Male,0,0,0,10,Month-to-Month,0,Credit Card,Fiber Optic,1,0,1,1,59.46,578.86,0
CUST0997,51,Female,0,0,1,34,Month-to-Month,0,Bank Transfer,Fiber Optic,1,1,3,7,62.18,2057.26,0
CUST0998,30,Female,0,1,0,55,Month-to-Month,0,Credit Card,Fiber Optic,0,0,4,1,61.1,3097.05,0
CUST0999,31,Male,1,1,0,32,Month-to-Month,1,Electronic Check,DSL,1,0,3,8,110.76,3199.18,1
CUST1000,28,Female,0,1,1,50,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,2,8,91.4,4133.03,0
CUST1001,45,Male,0,1,0,7,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,2,2,80.79,549.05,0
CUST1002,59,Male,0,1,1,8,One Year,1,Credit Card,No,1,0,1,3,50.94,366.45,1
CUST1003,49,Male,0,1,0,65,One Year,1,Electronic Check,No,1,0,4,7,102.38,5865.18,0
CUST1004,52,Female,0,1,0,57,Two Year,1,Electronic Check,Fiber Optic,0,0,2,8,115.51,5680.1,1
CUST1005,48,Female,0,0,1,67,One Year,1,Mailed Check,Fiber Optic,0,0,2,2,102.12,6294.7,1
CUST1006,34,Female,1,1,0,59,Month-to-Month,1,Credit Card,Fiber Optic,1,1,4,4,20.16,1097.04,0
CUST1007,64,Female,0,1,0,72,Two Year,1,Electronic Check,No,0,1,3,7,83.64,5878.37,0
CUST1008,26,Female,1,0,0,54,Two Year,1,Electronic Check,DSL,0,1,4,2,25.11,1197.55,1
CUST1009,27,Male,0,0,0,67,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,3,6,45.76,2781.25,0
CUST1010,25,Female,0,1,0,51,One Year,1,Bank Transfer,DSL,1,1,2,7,25.95,1285.42,0
CUST1011,38,Male,0,0,0,8,Two Year,1,Credit Card,Fiber Optic,1,0,2,9,80.38,626.03,0
CUST1012,30,Male,0,0,1,34,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,2,2,88.66,2736.18,0
CUST1013,67,Male,0,0,1,35,Two Year,1,Bank Transfer,Fiber Optic,1,0,1,1,31.45,1011.44,0
CUST1014,22,Female,0,1,0,32,Month-to-Month,0,Mailed Check,DSL,0,0,1,9,58.38,1672.92,0
CUST1015,23,Female,0,1,1,46,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,1,6,65.62,2987.98,1
CUST1016,47,Female,0,0,0,16,Month-to-Month,1,Credit Card,Fiber Optic,1,0,4,8,56.91,790.18,1
CUST1017,48,Female,0,1,0,68,One Year,1,Bank Transfer,Fiber Optic,0,1,2,0,32.1,2161.11,0
CUST1018,34,Female,0,1,1,37,Two Year,0,Electronic Check,Fiber Optic,0,1,2,2,61.89,2181.34,0
CUST1019,28,Female,0,1,1,54,Two Year,0,Bank Transfer,DSL,1,1,4,4,95.12,4775.57,0
CUST1020,37,Female,0,0,1,14,Month-to-Month,0,Mailed Check,Fiber Optic,0,1,1,2,27.1,324.35,1
CUST1021,65,Female,0,0,0,55,Month-to-Month,0,Electronic Check,Fiber Optic,1,0,4,0,28.02,1419.88,0
CUST1022,26,Male,0,0,0,48,Two Year,1,Electronic Check,DSL,1,0,1,6,55.48,2426.46,0
CUST1023,19,Female,0,0,1,7,One Year,1,Mailed Check,DSL,1,1,2,6,114.17,698.64,1
CUST1024,54,Male,0,1,0,7,Month-to-Month,1,Electronic Check,No,0,1,3,9,86.86,576.68,1
CUST1025,18,Male,1,1,0,33,Month-to-Month,1,Bank Transfer,DSL,1,1,1,7,87.87,2887.16,1
CUST1026,21,Male,1,1,0,23,One Year,0,Mailed Check,Fiber Optic,0,0,2,4,56.19,1207.5,0
CUST1027,53,Male,1,0,1,19,One Year,0,Credit Card,DSL,1,1,2,9,79.37,1443.51,0
CUST1028,71,Female,0,0,0,19,Month-to-Month,0,Mailed Check,DSL,0,1,3,4,21.01,343.41,1
CUST1029,42,Female,0,1,0,36,Month-to-Month,1,Credit Card,Fiber Optic,0,0,2,4,83.61,2747.04,1
CUST1030,20,Male,0,0,0,29,Two Year,1,Credit Card,No,1,0,2,0,111.33,2800.64,0
CUST1031,26,Male,0,0,0,60,One Year,1,Mailed Check,Fiber Optic,0,0,1,9,81.26,4592.42,0
CUST1032,39,Male,1,1,1,2,Month-to-Month,0,Mailed Check,No,0,1,1,4,107.37,212.76,1
CUST1033,40,Female,0,0,0,1,Month-to-Month,0,Credit Card,No,0,0,3,5,92.4,87.71,1
CUST1034,29,Male,0,0,0,47,One Year,1,Credit Card,DSL,1,0,3,0,32.06,1298.16,0
CUST1035,27,Male,0,1,0,69,Month-to-Month,0,Electronic Check,No,0,0,2,6,110.25,6870.87,0
CUST1036,51,Female,0,0,0,20,Month-to-Month,1,Mailed Check,DSL,0,1,1,0,26.64,496.89,0
CUST1037,60,Male,0,1,0,11,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,3,1,73.4,735.12,1
CUST1038,27,Female,0,1,0,2,Month-to-Month,0,Electronic Check,DSL,1,0,3,1,34.21,66.71,0
CUST1039,47,Female,1,0,0,67,One Year,1,Mailed Check,Fiber Optic,1,1,4,4,21.17,1378.96,0
CUST1040,39,Male,1,1,0,12,Month-to-Month,0,Electronic Check,Fiber Optic,0,1,3,9,62.2,702.94,1
CUST1041,23,Male,0,0,1,20,One Year,1,Electronic Check,DSL,0,0,2,6,49.5,896.96,0
CUST1042,67,Male,0,0,1,5,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,1,0,68.6,304.69,1
CUST1043,19,Female,0,0,0,37,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,3,9,77.72,2489.96,1
CUST1044,47,Female,0,0,0,38,Month-to-Month,1,Credit Card,DSL,0,0,4,0,24.37,836.45,0
CUST1045,19,Female,1,0,1,9,Two Year,1,Mailed Check,No,0,0,1,0,32.3,265.11,0
CUST1046,49,Male,0,0,0,53,Two Year,0,Bank Transfer,Fiber Optic,1,0,3,5,75.86,3825.07,0
CUST1047,59,Male,0,0,0,44,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,4,1,54.32,2267.53,1
CUST1048,33,Male,0,0,1,24,One Year,1,Bank Transfer,Fiber Optic,0,0,3,0,92.92,1919.02,1
CUST1049,29,Male,0,0,0,30,One Year,0,Mailed Check,DSL,1,1,1,5,85.23,2324.96,0
CUST1050,18,Male,0,1,0,59,Two Year,1,Mailed Check,Fiber Optic,1,0,1,1,104.56,5411.89,0
CUST1051,70,Male,0,1,0,14,Month-to-Month,1,Bank Transfer,DSL,1,1,1,5,89.25,1091.47,1
CUST1052,25,Female,0,0,0,9,One Year,1,Mailed Check,Fiber Optic,1,0,2,9,62.99,552.22,0
CUST1053,65,Female,0,0,1,40,Month-to-Month,1,Credit Card,Fiber Optic,0,1,3,7,87.3,2990.16,1
CUST1054,67,Female,0,0,0,66,Month-to-Month,1,Bank Transfer,No,0,0,2,1,47.54,2864.28,0
CUST1055,30,Male,0,1,0,25,Two Year,1,Electronic Check,Fiber Optic,1,1,1,8,50.63,1107.82,1
CUST1056,32,Female,0,1,1,22,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,4,7,98.9,2136.42,0
CUST1057,70,Female,0,0,1,4,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,3,9,64.64,241.38,1
CUST1058,61,Female,0,0,0,26,Month-to-Month,1,Bank Transfer,DSL,0,0,2,0,99.84,2296.56,0
CUST1059,25,Male,0,0,0,58,One Year,1,Bank Transfer,DSL,0,1,3,6,102.24,5487.34,0
CUST1060,27,Male,0,1,0,29,One Year,0,Electronic Check,Fiber Optic,1,1,4,9,105.76,2943.51,1
CUST1061,63,Female,1,0,1,37,Month-to-Month,1,Electronic Check,Fiber Optic,0,1,2,5,111.66,4105.47,0
CUST1062,22,Male,0,1,0,70,Two Year,1,Electronic Check,Fiber Optic,0,0,1,5,63.1,3900.51,0
CUST1063,67,Male,0,1,0,18,Month-to-Month,1,Bank Transfer,DSL,0,1,2,5,51.89,918.07,1
CUST1064,36,Male,0,0,0,42,Month-to-Month,1,Credit Card,No,0,0,3,5,78.22,3252.87,0
CUST1065,64,Male,0,1,0,41,Two Year,1,Credit Card,DSL,1,1,3,9,57.12,2312.56,0
CUST1066,55,Female,0,0,0,38,Month-to-Month,0,Electronic Check,DSL,0,1,3,6,80.11,2877.7,1
CUST1067,28,Male,1,1,0,34,Month-to-Month,0,Credit Card,Fiber Optic,1,0,3,2,90.56,2908.07,1
CUST1068,70,Female,0,1,0,17,Month-to-Month,1,Credit Card,Fiber Optic,1,0,1,5,88.84,1375.08,0
CUST1069,60,Female,0,0,0,37,Two Year,1,Credit Card,Fiber Optic,1,0,2,2,57.46,2047.06,1
CUST1070,37,Male,0,0,0,25,Month-to-Month,1,Credit Card,Fiber Optic,0,1,1,6,36.69,852.76,1
CUST1071,37,Male,0,1,0,27,Two Year,1,Credit Card,Fiber Optic,0,0,1,6,63.05,1619.98,0
CUST1072,38,Male,0,1,1,57,One Year,1,Mailed Check,DSL,1,0,1,7,34.26,1785.4,0
CUST1073,35,Female,0,1,1,31,Month-to-Month,0,Electronic Check,DSL,1,1,3,1,109.01,3243.21,0
CUST1074,74,Female,0,0,0,6,One Year,0,Bank Transfer,No,0,0,3,8,54.59,318.92,0
CUST1075,67,Female,0,0,0,40,Month-to-Month,0,Credit Card,Fiber Optic,0,0,3,4,35.45,1236.45,0
CUST1076,27,Female,0,0,0,12,Month-to-Month,1,Mailed Check,DSL,0,1,2,8,22.54,263.7,1
CUST1077,51,Female,0,0,0,53,One Year,0,Bank Transfer,No,1,0,4,9,84.58,4173.63,1
CUST1078,43,Female,0,1,0,71,Two Year,1,Mailed Check,DSL,0,0,3,4,83.69,5803.54,0
CUST1079,47,Female,0,1,0,10,Month-to-Month,0,Credit Card,Fiber Optic,1,0,2,6,54.06,494.48,0
CUST1080,26,Male,0,1,1,45,Month-to-Month,1,Credit Card,Fiber Optic,1,1,3,8,27.17,1108.77,0
CUST1081,63,Female,0,1,0,17,Month-to-Month,0,Credit Card,Fiber Optic,1,1,3,3,60.96,1023.12,1
CUST1082,68,Female,0,1,0,26,Month-to-Month,1,Credit Card,Fiber Optic,1,0,1,1,51.12,1179.83,1
CUST1083,48,Female,0,0,0,62,Month-to-Month,1,Bank Transfer,DSL,0,0,1,8,87.71,5310.94,0
CUST1084,59,Female,0,0,1,46,Month-to-Month,0,Bank Transfer,Fiber Optic,1,0,1,1,80.58,3419.79,0
CUST1085,72,Male,0,1,0,64,One Year,1,Mailed Check,Fiber Optic,1,1,2,2,56.46,3350.07,0
CUST1086,21,Female,0,1,1,2,Month-to-Month,0,Electronic Check,DSL,1,0,4,9,41.79,74.91,1
CUST1087,23,Female,0,1,0,54,Month-to-Month,1,Credit Card,No,0,1,4,1,118.8,6004.35,1
CUST1088,31,Male,0,1,1,65,Two Year,1,Mailed Check,DSL,1,0,2,2,65.4,3820.72,0
CUST1089,21,Male,0,1,1,51,Two Year,1,Mailed Check,DSL,0,1,3,5,88.83,3877.47,0
CUST1090,43,Female,0,1,1,53,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,2,2,34.06,1608.05,1
CUST1091,64,Female,0,1,0,36,Month-to-Month,0,Credit Card,Fiber Optic,1,1,3,9,68.56,2100.3,1
CUST1092,65,Female,0,1,0,26,One Year,1,Credit Card,Fiber Optic,1,0,2,7,22.75,589.58,0
CUST1093,56,Female,0,0,0,29,Month-to-Month,1,Mailed Check,DSL,1,1,2,5,70.55,2035.44,0
CUST1094,34,Female,0,1,1,21,Month-to-Month,0,Credit Card,No,0,0,2,6,116.4,2222.63,1
CUST1095,36,Female,0,1,0,11,One Year,1,Mailed Check,Fiber Optic,1,0,4,0,58.42,616.44,1
CUST1096,68,Male,0,0,0,40,Month-to-Month,0,Bank Transfer,DSL,0,0,1,2,23.9,862.19,1
CUST1097,66,Male,0,0,0,11,Month-to-Month,1,Credit Card,Fiber Optic,1,1,2,2,23.1,241.56,1
CUST1098,23,Female,0,1,0,36,Month-to-Month,1,Bank Transfer,DSL,0,1,4,1,58.8,2055.02,0
CUST1099,46,Female,0,0,0,59,Month-to-Month,0,Electronic Check,Fiber Optic,1,1,1,6,36.0,2107.04,0
CUST1100,28,Female,0,0,0,39,Month-to-Month,0,Credit Card,Fiber Optic,1,1,1,8,22.34,792.87,0
CUST1101,33,Male,0,1,0,54,Two Year,1,Electronic Check,No,0,0,2,3,95.62,4995.64,0
CUST1102,47,Female,0,0,0,55,Month-to-Month,1,Mailed Check,DSL,0,1,3,4,65.85,3222.96,1
CUST1103,42,Male,1,1,1,24,Month-to-Month,1,Credit Card,DSL,1,1,3,2,48.92,1172.38,1
CUST1104,57,Male,0,1,1,22,Month-to-Month,1,Credit Card,Fiber Optic,1,1,3,8,110.01,2066.54,1
CUST1105,28,Female,0,1,1,69,Two Year,0,Credit Card,Fiber Optic,1,0,2,3,31.61,2051.38,0
CUST1106,24,Male,0,0,0,56,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,3,4,115.59,6142.44,1
CUST1107,43,Female,0,0,1,33,Month-to-Month,1,Electronic Check,No,0,1,4,0,51.4,1616.83,0
CUST1108,73,Male,0,1,0,36,Two Year,1,Mailed Check,No,0,1,4,1,108.84,3401.26,0
CUST1109,39,Female,0,1,0,20,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,4,8,80.29,1590.99,0
CUST1110,42,Female,0,0,0,62,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,4,1,102.67,5583.71,0
CUST1111,36,Male,0,1,0,26,Month-to-Month,0,Electronic Check,No,1,1,1,4,118.4,2904.2,0
CUST1112,48,Male,0,0,0,66,Month-to-Month,0,Credit Card,Fiber Optic,0,0,4,7,48.84,2847.59,0
CUST1113,43,Male,0,0,1,40,Month-to-Month,1,Bank Transfer,DSL,1,0,3,2,116.11,4161.77,1
CUST1114,59,Female,0,0,0,17,One Year,1,Bank Transfer,Fiber Optic,1,0,2,5,58.95,933.97,0
CUST1115,58,Male,0,0,0,1,Month-to-Month,1,Electronic Check,DSL,1,1,3,3,58.55,53.43,1
CUST1116,53,Male,1,0,0,61,One Year,0,Mailed Check,DSL,1,0,4,6,54.04,2881.2,1
CUST1117,40,Female,0,0,0,43,Month-to-Month,0,Electronic Check,No,0,0,1,9,74.14,2791.56,1
CUST1118,64,Female,0,1,0,42,Month-to-Month,0,Electronic Check,No,1,1,4,2,35.41,1357.42,0
CUST1119,30,Male,0,1,0,25,Month-to-Month,1,Credit Card,Fiber Optic,0,1,2,5,75.37,1815.65,0
CUST1120,42,Male,0,0,1,39,Two Year,1,Electronic Check,DSL,0,0,3,9,74.17,2848.36,0
CUST1121,19,Male,0,0,0,35,Month-to-Month,0,Credit Card,No,1,0,2,8,96.19,2904.14,0
CUST1122,19,Female,0,1,0,3,One Year,1,Mailed Check,Fiber Optic,0,1,2,9,103.36,281.85,1
CUST1123,33,Female,1,1,1,44,Month-to-Month,0,Credit Card,Fiber Optic,1,1,2,0,64.04,2437.47,0
CUST1124,26,Male,0,1,1,51,Month-to-Month,0,Mailed Check,Fiber Optic,1,0,3,2,50.23,2183.85,0
CUST1125,45,Female,0,1,1,12,Month-to-Month,0,Mailed Check,DSL,1,1,4,1,45.93,523.19,0
CUST1126,30,Male,0,1,0,19,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,2,7,39.46,705.03,1
CUST1127,52,Male,0,1,0,44,Month-to-Month,0,Electronic Check,DSL,1,1,3,6,25.76,991.14,0
CUST1128,58,Female,0,1,0,59,Month-to-Month,0,Credit Card,Fiber Optic,0,0,1,1,54.24,2832.37,0
CUST1129,30,Male,0,1,1,49,One Year,1,Bank Transfer,No,1,0,3,5,47.02,1966.58,1
CUST1130,48,Male,0,0,1,61,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,1,2,116.64,6938.89,0
CUST1131,38,Female,0,1,0,17,One Year,1,Mailed Check,Fiber Optic,1,0,3,7,75.77,1283.2,0
CUST1132,49,Male,0,0,0,57,Month-to-Month,1,Bank Transfer,DSL,0,1,4,9,54.73,2715.06,0
CUST1133,71,Male,0,1,1,55,Month-to-Month,0,Electronic Check,DSL,0,1,2,2,78.05,3797.89,1
CUST1134,51,Female,0,1,0,47,One Year,1,Bank Transfer,Fiber Optic,0,1,4,9,33.92,1562.77,0
CUST1135,25,Male,0,1,0,12,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,3,8,64.4,764.28,1
CUST1136,58,Male,0,1,0,62,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,2,0,82.62,4676.5,0
CUST1137,65,Female,0,1,0,8,One Year,1,Bank Transfer,DSL,0,0,1,4,68.89,472.64,0
CUST1138,19,Female,0,0,1,21,Two Year,0,Mailed Check,DSL,0,0,3,2,60.18,1081.68,0
CUST1139,55,Female,0,1,0,70,Month-to-Month,1,Bank Transfer,DSL,1,1,2,5,119.38,7822.55,0
CUST1140,49,Male,1,0,0,72,Month-to-Month,0,Electronic Check,DSL,0,0,1,9,108.03,7069.84,1
CUST1141,71,Female,1,0,0,25,Two Year,0,Bank Transfer,DSL,0,1,1,1,82.34,1758.57,0
CUST1142,57,Male,0,1,0,12,Month-to-Month,0,Credit Card,Fiber Optic,1,1,4,8,76.94,865.56,1
CUST1143,45,Female,1,0,0,15,One Year,0,Electronic Check,No,0,0,3,5,82.07,1048.48,1
CUST1144,54,Male,0,1,0,59,Month-to-Month,0,Bank Transfer,No,0,1,1,6,40.13,2292.16,1
CUST1145,58,Male,0,1,0,26,Month-to-Month,0,Credit Card,Fiber Optic,0,0,2,4,59.51,1386.29,0
CUST1146,18,Female,0,1,0,26,One Year,0,Credit Card,Fiber Optic,0,0,1,8,23.95,533.06,1
CUST1147,58,Male,0,0,1,47,Month-to-Month,1,Credit Card,Fiber Optic,1,1,1,0,67.55,2978.81,1
CUST1148,27,Male,0,1,0,32,Month-to-Month,0,Bank Transfer,Fiber Optic,0,0,4,4,74.3,2162.79,0
CUST1149,72,Female,0,0,0,10,Month-to-Month,0,Mailed Check,DSL,1,0,4,9,42.77,426.02,0
CUST1150,21,Male,0,1,1,16,One Year,1,Credit Card,DSL,0,1,2,5,116.4,1735.07,1
CUST1151,52,Male,0,1,0,71,One Year,1,Mailed Check,No,0,0,4,6,110.95,7021.06,0
CUST1152,27,Male,0,0,1,17,Month-to-Month,0,Electronic Check,DSL,0,1,1,3,92.21,1499.25,0
CUST1153,64,Female,0,0,0,23,Month-to-Month,0,Mailed Check,DSL,1,0,1,0,73.34,1502.49,1
CUST1154,28,Female,0,0,1,26,One Year,1,Mailed Check,DSL,1,0,4,7,107.0,2742.04,0
CUST1155,31,Female,0,0,1,7,One Year,0,Mailed Check,Fiber Optic,1,1,1,9,33.07,209.78,0
CUST1156,55,Female,1,0,0,14,One Year,1,Mailed Check,Fiber Optic,1,1,1,3,99.05,1293.07,0
CUST1157,29,Female,0,0,1,7,Month-to-Month,0,Mailed Check,DSL,0,0,2,2,32.48,194.98,1
CUST1158,62,Female,0,1,1,9,One Year,1,Electronic Check,Fiber Optic,0,0,4,6,99.42,817.76,0
CUST1159,34,Female,0,0,0,48,One Year,1,Electronic Check,Fiber Optic,0,1,1,1,47.58,2226.41,1
CUST1160,33,Female,0,1,0,72,Month-to-Month,1,Mailed Check,No,0,0,4,7,107.71,7529.04,0
CUST1161,52,Male,0,1,0,59,Month-to-Month,0,Mailed Check,DSL,0,1,2,5,114.4,5964.27,1
CUST1162,19,Male,1,1,1,39,Month-to-Month,1,Credit Card,Fiber Optic,0,1,4,6,34.88,1202.4,1
CUST1163,28,Male,0,1,0,18,One Year,0,Electronic Check,DSL,0,1,1,4,66.27,1160.17,1
CUST1164,58,Male,0,1,0,59,Month-to-Month,1,Bank Transfer,No,0,1,4,8,118.1,6895.15,0
CUST1165,20,Female,0,0,0,17,One Year,1,Electronic Check,Fiber Optic,0,1,1,4,68.34,1004.13,1
CUST1166,46,Male,0,1,0,14,Two Year,1,Bank Transfer,Fiber Optic,0,1,1,4,106.35,1366.08,0
CUST1167,35,Male,0,1,0,31,One Year,1,Credit Card,No,1,1,1,2,78.87,2201.98,0
CUST1168,37,Male,0,1,0,24,Two Year,0,Mailed Check,Fiber Optic,0,1,2,0,57.53,1353.94,0
CUST1169,64,Male,0,0,1,60,Two Year,1,Credit Card,Fiber Optic,1,0,4,1,48.58,2514.1,0
CUST1170,31,Male,0,0,0,45,Month-to-Month,1,Mailed Check,DSL,1,0,2,7,40.32,1599.7,0
CUST1171,51,Female,0,0,0,3,One Year,0,Electronic Check,DSL,0,1,4,0,96.18,277.83,1
CUST1172,66,Female,0,0,0,37,Month-to-Month,0,Mailed Check,Fiber Optic,0,1,2,6,58.65,1861.24,1
CUST1173,71,Male,0,1,0,43,Two Year,0,Bank Transfer,Fiber Optic,0,0,3,4,71.13,2825.77,0
CUST1174,48,Male,0,0,0,40,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,1,2,69.23,2537.46,0
CUST1175,57,Male,1,1,0,55,Two Year,1,Credit Card,No,0,1,1,6,77.73,3848.32,1
CUST1176,59,Male,0,0,0,39,One Year,1,Electronic Check,Fiber Optic,0,1,2,8,106.56,3778.43,1
CUST1177,35,Female,0,0,0,15,One Year,1,Bank Transfer,DSL,0,0,3,1,118.07,1646.18,1
CUST1178,47,Male,0,0,0,4,Month-to-Month,1,Credit Card,No,1,1,1,7,60.76,212.47,0
CUST1179,42,Female,0,0,0,25,Month-to-Month,0,Electronic Check,Fiber Optic,0,1,4,8,102.75,2403.83,1
CUST1180,36,Male,0,1,1,13,One Year,1,Electronic Check,No,1,1,2,2,96.45,1217.26,0
